User_ID,Session_ID,Page_Visited,Time_Spent_Seconds,Bounce,Traffic_Source,Device_Type,Country,Conversion
4636,484,Blog,373,Yes,Paid Ads,Tablet,UK,No
2167,485,Checkout,8,Yes,Direct,Mobile,UK,No
2062,486,Contact,64,No,Social Media,Mobile,Canada,No
3156,487,Contact,49,No,Social Media,Mobile,India,No
8860,488,Product,588,Yes,Paid Ads,Desktop,Canada,No
6161,489,Blog,547,No,Direct,Mobile,India,No
6305,490,Product,160,No,Organic,Tablet,India,No
7541,491,Contact,68,No,Social Media,Mobile,Canada,Yes
5729,492,Checkout,425,Yes,Referral,Mobile,USA,No
8330,493,Product,327,Yes,Social Media,Mobile,USA,No
6334,494,Checkout,113,Yes,Direct,Mobile,India,No
9924,495,Cart,467,No,Social Media,Mobile,UK,No
5330,496,Blog,584,Yes,Paid Ads,Mobile,USA,No
9010,497,Checkout,551,No,Referral,Mobile,Canada,No
7801,498,Blog,255,No,Paid Ads,Tablet,USA,Yes
5846,499,Checkout,514,No,Organic,Tablet,UK,No
7731,500,Home,552,No,Organic,Mobile,USA,No
8241,501,Home,445,No,Organic,Mobile,Canada,No
1953,502,Home,458,Yes,Organic,Mobile,Canada,No
3539,503,Checkout,278,No,Direct,Desktop,India,No
8056,504,Contact,64,Yes,Direct,Mobile,Germany,No
2542,505,Contact,346,Yes,Direct,Mobile,UK,No
6293,506,Blog,398,No,Paid Ads,Mobile,USA,No
2191,507,Home,117,Yes,Paid Ads,Desktop,India,No
7313,508,Blog,225,No,Social Media,Desktop,Germany,Yes
7938,509,Checkout,72,No,Referral,Mobile,Germany,No
3681,510,Blog,319,No,Paid Ads,Mobile,India,Yes
2540,511,Blog,471,Yes,Social Media,Desktop,Canada,No
7172,512,Home,267,No,Organic,Mobile,Canada,No
6541,513,Contact,135,Yes,Organic,Mobile,UK,No
2365,514,Product,428,Yes,Paid Ads,Mobile,UK,Yes
9691,515,Cart,271,No,Direct,Mobile,Canada,No
9702,516,Checkout,216,No,Social Media,Mobile,UK,No
8494,517,Checkout,567,No,Referral,Mobile,UK,No
5312,518,Checkout,292,Yes,Social Media,Mobile,USA,No
2324,519,Cart,429,No,Direct,Mobile,UK,No
4141,520,Product,558,Yes,Direct,Mobile,Canada,No
8419,521,Contact,248,No,Paid Ads,Desktop,India,No
4486,522,Blog,338,Yes,Direct,Mobile,Germany,No
2810,523,Contact,332,No,Direct,Mobile,Canada,No
7588,524,Checkout,110,No,Referral,Mobile,UK,No
3923,525,Blog,83,No,Direct,Desktop,Canada,Yes
6301,526,Home,169,Yes,Organic,Desktop,Canada,No
5186,527,Contact,61,No,Direct,Desktop,Germany,No
9905,528,Home,192,No,Organic,Mobile,UK,No
6977,529,Home,56,No,Referral,Mobile,India,No
5268,530,Contact,76,Yes,Paid Ads,Mobile,India,Yes
5748,531,Checkout,328,No,Organic,Mobile,USA,No
5849,532,Cart,342,Yes,Paid Ads,Mobile,Germany,No
4709,533,Checkout,159,Yes,Paid Ads,Desktop,Canada,No
7619,534,Home,63,Yes,Organic,Mobile,Germany,No
9647,535,Home,279,Yes,Social Media,Mobile,Germany,Yes
4072,536,Checkout,205,No,Direct,Mobile,India,Yes
7530,537,Cart,299,No,Referral,Mobile,Germany,No
1504,538,Cart,326,No,Paid Ads,Mobile,Germany,Yes
2214,539,Blog,333,No,Social Media,Mobile,Canada,No
2531,540,Product,394,No,Paid Ads,Tablet,USA,No
8576,541,Home,288,No,Social Media,Desktop,Canada,No
1823,542,Cart,180,No,Referral,Tablet,Germany,No
1928,543,Contact,353,No,Social Media,Tablet,USA,No
6029,544,Home,436,No,Referral,Desktop,Germany,No
1133,545,Product,386,No,Direct,Desktop,UK,No
3105,546,Contact,276,Yes,Social Media,Mobile,UK,No
4627,547,Home,496,No,Paid Ads,Mobile,UK,No
7316,548,Cart,551,Yes,Direct,Desktop,USA,No
2852,549,Blog,335,No,Paid Ads,Mobile,Canada,Yes
5910,550,Checkout,162,No,Paid Ads,Desktop,USA,No
5175,551,Contact,436,No,Direct,Desktop,Germany,No
6348,552,Checkout,329,No,Direct,Mobile,Canada,No
7190,553,Cart,120,No,Referral,Desktop,India,No
2256,554,Cart,524,No,Social Media,Mobile,Canada,No
4376,555,Contact,439,No,Referral,Desktop,Canada,No
6645,556,Product,526,No,Organic,Tablet,USA,No
4486,557,Contact,576,No,Organic,Mobile,UK,No
4584,558,Home,270,No,Referral,Mobile,USA,No
9053,559,Product,402,No,Referral,Desktop,India,No
4330,560,Checkout,106,Yes,Social Media,Mobile,UK,No
3703,561,Home,67,Yes,Direct,Mobile,Canada,No
9662,562,Product,515,No,Organic,Mobile,USA,No
9120,563,Checkout,226,No,Direct,Desktop,India,No
8114,564,Home,440,No,Paid Ads,Desktop,USA,No
2353,565,Blog,194,No,Paid Ads,Desktop,Canada,No
6063,566,Contact,338,Yes,Direct,Tablet,Germany,No
9549,567,Contact,562,No,Paid Ads,Mobile,USA,No
8575,568,Contact,585,No,Organic,Tablet,USA,No
1667,569,Blog,305,No,Organic,Desktop,Germany,No
5468,570,Product,355,No,Paid Ads,Desktop,USA,No
7819,571,Cart,574,No,Organic,Desktop,India,No
4719,572,Home,119,No,Paid Ads,Mobile,UK,Yes
3745,573,Product,526,Yes,Social Media,Mobile,India,No
8483,574,Cart,371,No,Social Media,Tablet,Germany,Yes
1539,575,Contact,273,Yes,Direct,Mobile,India,No
5964,576,Contact,90,No,Paid Ads,Mobile,India,Yes
5835,577,Contact,382,Yes,Social Media,Mobile,Canada,Yes
4775,578,Cart,151,No,Social Media,Desktop,Germany,No
7042,579,Home,122,No,Organic,Desktop,UK,No
8102,580,Home,139,No,Direct,Mobile,UK,Yes
8312,581,Cart,531,No,Direct,Mobile,USA,No
6320,582,Checkout,210,No,Social Media,Mobile,Germany,No
7132,583,Contact,237,No,Social Media,Desktop,Germany,Yes
8891,584,Product,70,No,Direct,Mobile,UK,No
3779,585,Home,8,No,Organic,Mobile,USA,Yes
1924,586,Cart,7,Yes,Referral,Mobile,India,Yes
2581,587,Checkout,263,Yes,Organic,Tablet,UK,No
8714,588,Blog,329,Yes,Referral,Mobile,Germany,No
4324,589,Cart,244,No,Direct,Tablet,UK,No
6713,590,Checkout,539,No,Direct,Mobile,Canada,Yes
8026,591,Blog,322,No,Direct,Mobile,Canada,No
1255,592,Checkout,55,No,Paid Ads,Mobile,UK,No
5804,593,Home,474,No,Paid Ads,Mobile,Canada,No
2838,594,Cart,47,No,Paid Ads,Mobile,Canada,No
1009,595,Blog,208,No,Direct,Desktop,UK,No
3871,596,Checkout,351,Yes,Social Media,Mobile,India,No
9989,597,Blog,62,No,Direct,Tablet,Canada,No
8409,598,Product,63,No,Referral,Mobile,Germany,Yes
8418,599,Cart,515,No,Organic,Desktop,Germany,No
6124,600,Home,322,No,Referral,Desktop,Germany,Yes
2015,601,Blog,437,Yes,Organic,Mobile,UK,No
3193,602,Contact,376,Yes,Referral,Desktop,India,No
9415,603,Checkout,211,No,Organic,Mobile,Germany,No
8449,604,Contact,115,No,Social Media,Mobile,USA,No
5158,605,Blog,27,Yes,Organic,Desktop,Canada,No
4925,606,Contact,432,Yes,Direct,Desktop,UK,No
7970,607,Checkout,15,Yes,Referral,Desktop,Canada,Yes
7938,608,Blog,576,No,Paid Ads,Mobile,India,No
5784,609,Home,519,No,Social Media,Mobile,India,No
5000,610,Home,148,No,Referral,Mobile,Germany,No
2633,611,Cart,525,No,Social Media,Desktop,USA,No
8266,612,Home,298,Yes,Paid Ads,Mobile,USA,No
9702,613,Blog,329,Yes,Paid Ads,Desktop,Germany,No
1384,614,Blog,197,No,Paid Ads,Mobile,UK,No
1404,615,Home,295,No,Paid Ads,Mobile,Canada,No
9175,616,Product,423,No,Paid Ads,Mobile,Germany,No
3000,617,Blog,464,No,Direct,Mobile,UK,No
6989,618,Cart,52,Yes,Organic,Desktop,India,Yes
2460,619,Product,111,No,Paid Ads,Mobile,India,No
8190,620,Home,268,No,Referral,Mobile,India,No
8140,621,Checkout,257,Yes,Referral,Desktop,UK,No
4636,622,Blog,543,Yes,Paid Ads,Mobile,UK,No
5809,623,Checkout,525,No,Social Media,Mobile,Canada,No
5178,624,Contact,162,Yes,Paid Ads,Mobile,India,No
8245,625,Cart,530,No,Direct,Tablet,Germany,No
7600,626,Product,33,No,Organic,Mobile,UK,No
6997,627,Checkout,542,Yes,Referral,Mobile,USA,No
3048,628,Cart,147,No,Paid Ads,Mobile,Canada,No
5780,629,Checkout,222,No,Organic,Mobile,India,No
1716,630,Checkout,597,Yes,Organic,Mobile,Germany,No
8939,631,Cart,71,No,Paid Ads,Mobile,Canada,No
6565,632,Blog,148,No,Organic,Desktop,India,No
5544,633,Checkout,145,Yes,Referral,Mobile,Germany,Yes
5976,634,Cart,350,Yes,Paid Ads,Tablet,UK,No
4419,635,Checkout,469,No,Social Media,Mobile,USA,No
8239,636,Blog,100,No,Paid Ads,Mobile,India,No
1249,637,Cart,412,No,Referral,Mobile,Canada,No
9865,638,Checkout,122,Yes,Paid Ads,Mobile,Canada,No
1770,639,Home,448,No,Paid Ads,Mobile,Germany,Yes
5363,640,Blog,384,No,Paid Ads,Mobile,Canada,No
2077,641,Checkout,282,No,Direct,Mobile,Canada,No
9427,642,Product,365,No,Direct,Desktop,UK,No
9580,643,Cart,374,No,Referral,Desktop,India,No
8901,644,Checkout,216,No,Organic,Mobile,UK,Yes
5858,645,Blog,263,Yes,Paid Ads,Mobile,Canada,No
7544,646,Blog,101,No,Paid Ads,Mobile,USA,No
5719,647,Product,214,No,Direct,Mobile,India,No
3814,648,Product,552,No,Social Media,Mobile,USA,No
4374,649,Contact,25,No,Direct,Mobile,Canada,No
2252,650,Contact,437,No,Organic,Mobile,India,No
7996,651,Checkout,375,No,Paid Ads,Mobile,USA,No
5673,652,Home,397,No,Paid Ads,Mobile,USA,No
5530,653,Blog,223,Yes,Referral,Desktop,Germany,No
7881,654,Home,508,Yes,Social Media,Mobile,India,No
7949,655,Home,100,No,Referral,Mobile,USA,No
7241,656,Checkout,436,No,Social Media,Mobile,India,No
9017,657,Cart,192,No,Social Media,Mobile,Germany,No
7941,658,Cart,505,Yes,Social Media,Mobile,India,No
8002,659,Cart,379,No,Social Media,Tablet,USA,No
2331,660,Product,438,Yes,Referral,Mobile,USA,No
5261,661,Blog,427,No,Paid Ads,Tablet,Germany,No
8648,662,Product,148,No,Paid Ads,Mobile,UK,No
6115,663,Blog,544,No,Referral,Mobile,Canada,No
5637,664,Contact,503,No,Direct,Tablet,Canada,No
5854,665,Blog,10,No,Organic,Mobile,USA,No
4177,666,Blog,321,Yes,Social Media,Desktop,India,No
8730,667,Checkout,234,No,Referral,Desktop,UK,No
3180,668,Cart,126,No,Social Media,Mobile,Germany,No
5892,669,Product,499,No,Social Media,Desktop,Canada,No
8043,670,Contact,479,No,Social Media,Mobile,UK,No
1137,671,Product,578,No,Referral,Mobile,Germany,No
7327,672,Checkout,512,No,Paid Ads,Mobile,USA,No
4472,673,Blog,596,No,Direct,Mobile,Germany,No
6449,674,Contact,179,No,Direct,Desktop,UK,No
3832,675,Cart,525,Yes,Referral,Desktop,Germany,No
4579,676,Home,275,No,Organic,Mobile,India,No
6971,677,Home,576,Yes,Direct,Mobile,UK,No
5164,678,Checkout,190,Yes,Direct,Mobile,Canada,Yes
8941,679,Cart,591,No,Social Media,Desktop,Canada,No
6569,680,Home,98,Yes,Referral,Tablet,USA,No
5300,681,Home,583,Yes,Paid Ads,Desktop,UK,No
7269,682,Contact,518,Yes,Referral,Mobile,India,No
4818,683,Contact,182,No,Referral,Mobile,Canada,No
2906,684,Product,560,Yes,Direct,Desktop,India,No
7254,685,Cart,299,No,Social Media,Desktop,UK,Yes
1760,686,Home,235,No,Referral,Desktop,UK,No
8830,687,Contact,240,No,Paid Ads,Desktop,India,No
8350,688,Contact,97,Yes,Social Media,Mobile,Canada,No
7238,689,Contact,491,No,Social Media,Mobile,USA,No
7090,690,Product,48,No,Paid Ads,Tablet,Canada,No
7031,691,Cart,543,No,Paid Ads,Desktop,Germany,No
8687,692,Blog,479,No,Paid Ads,Desktop,Germany,Yes
9472,693,Contact,43,Yes,Referral,Mobile,UK,No
2887,694,Cart,389,No,Social Media,Desktop,USA,No
4266,695,Checkout,439,Yes,Social Media,Desktop,Germany,No
1666,696,Product,293,No,Organic,Desktop,India,Yes
5188,697,Blog,252,Yes,Organic,Desktop,Canada,No
1671,698,Contact,566,No,Organic,Mobile,USA,No
7777,699,Contact,363,No,Referral,Tablet,USA,Yes
8570,700,Product,442,No,Referral,Mobile,USA,No
8956,701,Product,213,No,Paid Ads,Mobile,UK,Yes
6124,702,Home,128,No,Referral,Mobile,UK,Yes
6585,703,Contact,407,Yes,Social Media,Tablet,India,No
5777,704,Cart,288,No,Social Media,Mobile,India,No
4900,705,Product,580,No,Direct,Mobile,UK,No
7677,706,Product,245,No,Direct,Mobile,Germany,No
7981,707,Checkout,171,No,Referral,Mobile,Canada,No
7376,708,Checkout,565,Yes,Direct,Mobile,Canada,Yes
1523,709,Checkout,152,No,Referral,Tablet,USA,No
3393,710,Product,269,No,Paid Ads,Mobile,India,Yes
3593,711,Blog,505,No,Paid Ads,Mobile,Germany,Yes
8240,712,Cart,283,No,Direct,Desktop,Canada,No
7937,713,Product,163,No,Referral,Desktop,USA,No
7190,714,Home,64,No,Direct,Tablet,USA,No
6240,715,Contact,503,No,Social Media,Desktop,India,No
7493,716,Blog,321,No,Referral,Mobile,Canada,No
3878,717,Blog,591,No,Organic,Tablet,Canada,Yes
5143,718,Cart,492,No,Social Media,Desktop,Germany,No
4644,719,Blog,469,No,Referral,Mobile,India,No
5432,720,Cart,232,No,Direct,Mobile,India,No
2276,721,Blog,360,Yes,Direct,Tablet,UK,No
6811,722,Contact,470,No,Direct,Mobile,Canada,Yes
1302,723,Cart,231,Yes,Referral,Mobile,UK,Yes
1638,724,Checkout,173,No,Direct,Mobile,Germany,No
1055,725,Checkout,288,No,Referral,Desktop,USA,No
9717,726,Blog,266,Yes,Referral,Mobile,India,No
9150,727,Blog,368,No,Direct,Mobile,Canada,No
3125,728,Cart,525,No,Paid Ads,Mobile,UK,No
1364,729,Cart,102,No,Paid Ads,Mobile,USA,No
7809,730,Contact,16,Yes,Social Media,Mobile,Germany,No
5621,731,Product,587,No,Referral,Mobile,Canada,No
6126,732,Checkout,421,Yes,Direct,Mobile,Canada,No
6122,733,Product,505,Yes,Direct,Mobile,India,No
2646,734,Product,139,Yes,Direct,Mobile,India,Yes
1918,735,Home,263,Yes,Paid Ads,Desktop,UK,Yes
3797,736,Cart,521,No,Organic,Tablet,UK,No
7506,737,Home,298,No,Referral,Mobile,Germany,No
6870,738,Home,444,No,Social Media,Tablet,USA,No
2531,739,Product,155,No,Social Media,Mobile,Germany,No
9172,740,Home,485,No,Social Media,Desktop,Canada,No
4345,741,Contact,262,Yes,Referral,Desktop,UK,No
8673,742,Cart,153,No,Referral,Tablet,Germany,No
7949,743,Product,146,No,Social Media,Mobile,Germany,No
7882,744,Cart,255,Yes,Social Media,Mobile,India,No
2906,745,Contact,51,No,Direct,Mobile,Germany,No
4086,746,Blog,376,No,Organic,Mobile,USA,Yes
9152,747,Home,98,Yes,Paid Ads,Desktop,Germany,No
6750,748,Product,360,Yes,Referral,Desktop,USA,No
9905,749,Checkout,536,No,Organic,Mobile,USA,No
2062,750,Cart,276,No,Social Media,Desktop,Canada,No
2976,751,Contact,433,No,Social Media,Mobile,Germany,No
2296,752,Home,68,No,Social Media,Desktop,UK,No
7229,753,Cart,168,No,Social Media,Tablet,Canada,No
8641,754,Contact,393,No,Direct,Desktop,India,No
1125,755,Cart,473,No,Referral,Desktop,Germany,No
5632,756,Blog,554,No,Social Media,Mobile,Canada,No
7288,757,Contact,535,No,Social Media,Mobile,India,No
4596,758,Cart,590,No,Referral,Mobile,Canada,No
7168,759,Blog,21,Yes,Paid Ads,Tablet,Canada,No
8561,760,Blog,305,Yes,Direct,Mobile,Canada,No
9258,761,Blog,92,No,Direct,Desktop,USA,No
1232,762,Home,567,No,Organic,Mobile,Germany,No
7371,763,Contact,249,No,Direct,Desktop,India,No
5206,764,Cart,471,No,Organic,Desktop,Germany,No
8943,765,Cart,446,No,Paid Ads,Mobile,Canada,No
7891,766,Contact,117,Yes,Referral,Desktop,USA,No
7738,767,Blog,446,No,Social Media,Desktop,UK,No
3472,768,Cart,12,No,Organic,Mobile,Canada,No
3739,769,Cart,553,No,Direct,Desktop,UK,No
6401,770,Blog,563,No,Social Media,Mobile,USA,No
2761,771,Checkout,104,Yes,Paid Ads,Mobile,USA,No
1876,772,Checkout,349,No,Referral,Mobile,UK,No
4812,773,Blog,485,No,Organic,Mobile,USA,No
2460,774,Home,346,Yes,Direct,Mobile,UK,Yes
2733,775,Cart,238,No,Social Media,Mobile,USA,No
2605,776,Cart,239,No,Social Media,Mobile,UK,No
6622,777,Checkout,130,No,Social Media,Mobile,UK,No
7767,778,Blog,481,Yes,Referral,Mobile,Germany,No
7986,779,Contact,376,No,Organic,Desktop,USA,No
4517,780,Contact,124,No,Referral,Mobile,Germany,No
4735,781,Home,546,No,Direct,Mobile,Germany,No
9434,782,Blog,564,No,Organic,Tablet,UK,No
3590,783,Checkout,183,No,Paid Ads,Mobile,Canada,No
2063,784,Checkout,98,Yes,Paid Ads,Mobile,UK,No
5324,785,Cart,571,No,Referral,Desktop,USA,No
6342,786,Product,306,Yes,Referral,Tablet,UK,No
1005,787,Home,422,No,Referral,Mobile,India,Yes
8489,788,Home,590,Yes,Paid Ads,Desktop,USA,No
9659,789,Product,456,Yes,Paid Ads,Mobile,Canada,No
9195,790,Contact,421,No,Organic,Mobile,India,No
6966,791,Contact,126,No,Organic,Mobile,UK,No
9837,792,Contact,61,No,Referral,Desktop,UK,Yes
1117,793,Checkout,143,No,Social Media,Mobile,Canada,No
3551,794,Blog,203,No,Organic,Mobile,UK,No
6560,795,Home,365,Yes,Paid Ads,Mobile,Canada,No
5289,796,Product,414,No,Direct,Desktop,India,No
1846,797,Cart,532,No,Social Media,Mobile,Canada,Yes
7316,798,Cart,247,No,Paid Ads,Mobile,Canada,No
7469,799,Checkout,94,Yes,Social Media,Tablet,USA,No
9915,800,Home,520,No,Direct,Desktop,Germany,No
1224,801,Blog,66,No,Referral,Mobile,USA,No
5208,802,Home,216,No,Social Media,Mobile,Germany,No
7283,803,Contact,252,No,Direct,Mobile,India,No
3048,804,Cart,501,Yes,Direct,Tablet,India,No
7233,805,Home,60,No,Social Media,Desktop,UK,No
2828,806,Cart,463,Yes,Social Media,Mobile,USA,No
2917,807,Product,293,No,Social Media,Tablet,UK,No
5234,808,Product,547,No,Social Media,Desktop,UK,No
7988,809,Cart,474,No,Referral,Mobile,Germany,No
3026,810,Blog,393,Yes,Paid Ads,Desktop,USA,No
4744,811,Blog,425,No,Organic,Mobile,USA,No
1009,812,Home,517,No,Referral,Mobile,UK,No
1260,813,Cart,561,Yes,Social Media,Mobile,UK,No
7038,814,Checkout,563,No,Direct,Desktop,UK,No
3219,815,Blog,85,No,Referral,Tablet,Germany,No
8041,816,Blog,448,No,Organic,Tablet,Germany,No
3060,817,Contact,291,No,Organic,Mobile,Canada,No
6287,818,Product,288,No,Referral,Mobile,India,Yes
2619,819,Blog,495,No,Direct,Tablet,USA,No
9512,820,Blog,392,No,Direct,Desktop,USA,No
2342,821,Contact,555,No,Direct,Mobile,India,No
3832,822,Blog,599,No,Paid Ads,Mobile,UK,No
3824,823,Contact,412,No,Direct,Tablet,USA,No
2994,824,Cart,331,No,Organic,Mobile,USA,Yes
4490,825,Cart,180,No,Social Media,Mobile,UK,No
8984,826,Product,525,No,Social Media,Desktop,USA,No
2604,827,Home,387,No,Organic,Desktop,Germany,No
1235,828,Contact,262,No,Direct,Mobile,India,No
2908,829,Blog,351,No,Social Media,Mobile,Germany,No
9567,830,Home,276,No,Organic,Desktop,Germany,No
4530,831,Cart,265,Yes,Direct,Mobile,USA,No
6256,832,Blog,400,No,Paid Ads,Tablet,Germany,Yes
3635,833,Home,158,No,Social Media,Mobile,Canada,No
9162,834,Contact,531,No,Direct,Mobile,Germany,No
3560,835,Contact,71,No,Direct,Desktop,USA,No
6415,836,Home,352,Yes,Social Media,Mobile,UK,No
4391,837,Contact,67,No,Direct,Mobile,UK,No
6951,838,Checkout,360,No,Referral,Desktop,USA,Yes
6468,839,Cart,285,No,Referral,Mobile,Germany,No
9007,840,Product,45,No,Paid Ads,Mobile,India,No
7413,841,Product,544,No,Organic,Desktop,Germany,No
7941,842,Checkout,371,No,Referral,Desktop,Germany,No
5820,843,Home,281,No,Referral,Desktop,India,No
3898,844,Contact,225,No,Paid Ads,Mobile,Germany,No
8546,845,Checkout,65,No,Referral,Mobile,Germany,No
1077,846,Checkout,107,Yes,Referral,Desktop,Canada,Yes
8577,847,Contact,189,No,Social Media,Mobile,Canada,No
5227,848,Cart,151,Yes,Paid Ads,Desktop,USA,No
1600,849,Contact,79,No,Direct,Mobile,Germany,No
2065,850,Contact,477,No,Direct,Mobile,UK,No
3136,851,Blog,5,No,Organic,Mobile,UK,No
7943,852,Home,420,Yes,Organic,Mobile,USA,No
8804,853,Product,473,No,Referral,Mobile,Canada,No
7565,854,Product,369,No,Referral,Desktop,USA,No
6984,855,Checkout,21,No,Direct,Mobile,USA,Yes
6142,856,Checkout,514,No,Paid Ads,Desktop,UK,No
5670,857,Checkout,443,Yes,Social Media,Mobile,Canada,No
3190,858,Home,535,No,Organic,Mobile,Canada,No
3712,859,Checkout,63,Yes,Referral,Desktop,Germany,Yes
3192,860,Checkout,119,No,Organic,Mobile,USA,Yes
2248,861,Blog,207,Yes,Direct,Desktop,Germany,No
5033,862,Home,547,No,Paid Ads,Tablet,India,No
2997,863,Cart,198,Yes,Direct,Mobile,UK,No
4687,864,Cart,476,No,Social Media,Mobile,India,No
5018,865,Contact,110,Yes,Paid Ads,Mobile,India,No
2970,866,Blog,130,No,Social Media,Tablet,India,No
9389,867,Product,418,No,Social Media,Desktop,Canada,No
6765,868,Contact,514,Yes,Paid Ads,Desktop,Germany,Yes
2202,869,Cart,505,Yes,Social Media,Desktop,Germany,No
9135,870,Home,125,Yes,Organic,Tablet,USA,No
6567,871,Product,212,Yes,Referral,Mobile,USA,No
8667,872,Checkout,354,Yes,Paid Ads,Mobile,USA,No
6742,873,Home,197,No,Direct,Desktop,India,No
6788,874,Product,397,No,Direct,Desktop,UK,Yes
6408,875,Cart,501,No,Referral,Mobile,UK,No
9669,876,Contact,396,Yes,Direct,Desktop,UK,No
1922,877,Checkout,113,Yes,Referral,Mobile,Germany,No
1419,878,Checkout,474,No,Organic,Mobile,Canada,No
3204,879,Home,354,No,Direct,Mobile,UK,No
2120,880,Contact,153,Yes,Direct,Desktop,UK,No
1950,881,Checkout,260,No,Organic,Mobile,Canada,No
3336,882,Product,393,Yes,Direct,Tablet,USA,No
6373,883,Blog,203,Yes,Direct,Mobile,Germany,No
3243,884,Cart,447,No,Organic,Desktop,Germany,No
3645,885,Home,190,Yes,Organic,Mobile,Canada,Yes
5612,886,Contact,348,No,Organic,Mobile,India,No
2865,887,Blog,112,No,Direct,Mobile,Germany,No
7028,888,Blog,599,No,Referral,Desktop,India,No
8326,889,Home,84,No,Referral,Mobile,USA,No
7371,890,Product,257,Yes,Paid Ads,Desktop,Germany,No
7359,891,Contact,29,No,Paid Ads,Desktop,Germany,No
8863,892,Cart,287,No,Direct,Mobile,USA,No
4228,893,Home,567,No,Direct,Mobile,UK,Yes
4719,894,Contact,242,Yes,Referral,Mobile,UK,No
3371,895,Blog,320,No,Social Media,Mobile,USA,No
3891,896,Blog,467,No,Paid Ads,Desktop,Canada,No
4756,897,Home,596,No,Referral,Mobile,India,No
5225,898,Contact,386,No,Direct,Mobile,Canada,No
1094,899,Blog,469,No,Paid Ads,Mobile,Canada,No
3674,900,Home,154,No,Paid Ads,Mobile,Germany,No
7898,901,Home,356,Yes,Paid Ads,Mobile,India,No
1793,902,Cart,446,Yes,Direct,Mobile,Canada,Yes
3116,903,Home,399,No,Referral,Mobile,UK,No
6779,904,Contact,369,No,Social Media,Mobile,Canada,No
7166,905,Contact,10,Yes,Direct,Desktop,UK,No
1814,906,Blog,538,Yes,Paid Ads,Desktop,UK,No
1345,907,Checkout,224,Yes,Organic,Desktop,India,No
9554,908,Cart,16,No,Referral,Desktop,Germany,No
3443,909,Contact,389,No,Direct,Desktop,UK,No
8783,910,Blog,462,No,Paid Ads,Mobile,USA,No
1984,911,Blog,229,No,Social Media,Mobile,Germany,No
8790,912,Cart,340,No,Paid Ads,Mobile,USA,No
1827,913,Cart,171,No,Paid Ads,Desktop,UK,No
4531,914,Blog,320,No,Direct,Tablet,UK,No
8147,915,Checkout,120,No,Social Media,Mobile,India,No
5451,916,Product,502,Yes,Organic,Mobile,USA,Yes
4876,917,Blog,152,No,Direct,Mobile,Canada,Yes
6959,918,Cart,40,No,Referral,Mobile,Canada,No
1126,919,Home,411,No,Social Media,Mobile,Germany,No
4177,920,Home,389,No,Organic,Mobile,Germany,No
9795,921,Cart,415,No,Organic,Tablet,UK,No
7024,922,Cart,312,No,Social Media,Desktop,USA,Yes
6109,923,Product,244,No,Referral,Mobile,India,No
5146,924,Contact,371,No,Paid Ads,Mobile,India,No
8196,925,Cart,308,No,Direct,Tablet,Germany,No
4368,926,Home,171,No,Referral,Desktop,Canada,No
4797,927,Checkout,558,No,Organic,Tablet,UK,No
2792,928,Cart,305,Yes,Referral,Mobile,UK,No
6732,929,Product,209,Yes,Paid Ads,Mobile,Canada,No
4476,930,Checkout,199,No,Referral,Desktop,USA,No
4417,931,Product,175,No,Referral,Tablet,Canada,No
2645,932,Checkout,406,Yes,Organic,Mobile,Germany,No
4030,933,Cart,43,No,Referral,Desktop,Canada,No
3872,934,Home,256,Yes,Direct,Mobile,UK,No
4072,935,Checkout,287,Yes,Social Media,Mobile,India,No
2854,936,Blog,211,No,Organic,Mobile,USA,Yes
5021,937,Contact,504,No,Social Media,Mobile,Germany,No
5662,938,Product,147,Yes,Referral,Mobile,India,No
